date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd,taiwan_index,SP500
2011/11/30,45.2487,338303,0.019109752,0.00775486,0.028843985,0.00655352,0.007044005,0.020334928,0,-0.020491641,0.017472558,0.03875723,0.016234493,-83.03,0.2,6.05,48.57972,50.49756167,-1.108768045,42.77559854,46.46570174,49.18891708,-0.012095326,0.043315289
2011/12/1,46.2233,1087800,0,-0.019234499,-0.014017667,-0.016284168,-0.016318695,-0.025791325,-0.026455788,-0.0125522,-0.038623923,-0.029463593,0.009586606,-448.89,-51.87,-11.7,48.405685,50.34673333,-1.219372028,35.63992774,38.00799613,46.93314303,0.039769007,-0.001908642
2011/12/2,44.483,1190851,0.068749326,0.01961172,0.009469251,0.016553732,0.023700185,0.036101083,0.046198547,0.021186267,0.040175665,0.048587406,0.063293806,-340.43,-1.06,14.74,48.144635,50.15993833,-1.214385724,40.61831454,17.47678676,33.98349488,-0.005294838,-0.000241045
2011/12/5,44.6918,1246467,0,-0.001925528,-0.014083595,-0.008139737,-0.006946148,0.006968641,-0.002596985,-0.012448033,0,-0.030890705,-0.026791022,-588.39,-15.98,9.14,47.827895,49.97894333,-1.335467272,35.35873287,18.43372602,24.63950297,-0.005965818,0.010287074
2011/12/6,44.831,617398,-0.004385784,-0.013490819,0.014284776,-0.003284507,0,-0.021914648,-0.009115557,-0.021008232,-0.004290283,0.02589575,-0.021406239,-117.36,2.76,1.54,47.49375,49.80955,-1.398456322,36.42244518,17.03229049,17.64760109,-0.019977233,0.001105737
2011/12/7,45.3183,437849,-0.036711269,-0.031247802,0,0,-0.006994735,-0.027122642,-0.003944015,-0.038626288,-0.043099113,0.009706709,-0.02499517,-0.45,0,-2.38,47.23966,49.67728333,-1.42076562,37.16479867,30.35123824,21.93908492,0.011028883,0.002018324
2011/12/8,45.2487,388251,0.004572984,0.006048856,-0.009380425,0.004942996,-0.021124908,0.003636364,0.002638105,0.03124973,0.009005673,0.038476576,0.009609669,-14.45,0.13,0,47.04126,49.584465,-1.383180419,39.81417128,40.87708979,29.42020617,-0.00712356,-0.021141783
2011/12/9,44.7614,274381,-0.001517389,-0.004005919,-0.00948233,-0.011476928,-0.021580801,-0.014492754,-0.00789349,-0.030302776,-0.017862427,0.014815963,-0.003170218,38.48,-14.17,-5.53,46.79413,49.477725,-1.343522721,39.5576238,49.5989412,40.27575641,-0.012831345,0.01688338
2011/12/12,45.2487,462135,-0.013677255,-0.034205377,-0.019133007,0.003317193,0.002449107,-0.041666667,0.007956293,0.013392741,0,-0.005477599,-0.035036308,5.72,-0.58,0.51,46.52612,49.319935,-1.336014009,37.72476723,62.26459276,50.91354125,0.008086113,-0.014914077
2011/12/13,44.6918,266572,-0.004622306,0.041667292,0.009746379,0.006612452,0.01222302,-0.019181586,0.00131805,-0.022026244,0.018187297,0.027516896,0.003303619,-92.5,-3.25,-2.47,46.247665,49.165625,-1.27603295,40.68449132,58.05378657,56.63910684,-0.007588098,-0.008686017
2011/12/14,45.3183,279438,-0.003095847,-0.01599879,0,0.008206536,-0.014489044,-0.033898305,0.006571715,-0.013514849,-0.017862427,-0.00536027,-0.023025724,47.51,-3.34,-1.09,46.05971,49.00435333,-1.258922628,38.43625273,62.66515358,60.99451097,0.003807833,-0.011348339
2011/12/15,44.5526,392871,0.009316383,-0.002035109,0,0,0,0.008097166,0.011744999,0.027398532,0.050006026,0.005389157,0.016835718,52.93,-2.02,3.12,45.829985,48.81987833,-1.1811932,42.29924255,43.99998087,54.90630701,-0.022821004,0.003243056
2011/12/16,44.831,354413,-0.021539742,-0.006110443,-0.014491788,-0.016284168,-0.004905635,-0.064257028,-0.002580239,-0.017777625,-0.030303378,-0.001793875,-0.016556969,-67.2,-1.92,-1.02,45.61418,48.65976667,-1.167914666,39.07231019,40.19126162,48.95213202,0.003030487,0.003216122
2011/12/19,44.2045,266907,-0.064465054,0,0.004910648,0,-0.00985218,0.021459227,-0.009051772,0.004524847,0.004462648,0.046510633,0.006732686,21.32,-0.58,7.99,45.387935,48.50197667,-1.121993141,40.83950465,21.22778409,35.13967553,-0.022366689,-0.011732778
2011/12/20,44.7614,342828,-0.02520907,-0.057376505,-0.043912552,-0.009935102,-0.004971339,0.040616246,0,-0.00900893,-0.066665881,-0.008545261,-0.050169378,139.38,-5.14,5.27,45.297435,48.36623,-1.123205699,38.15734684,26.80710059,29.40871543,0.004418595,0.029825362
2011/12/21,47.546,343650,0.003448134,0,0.020416209,0.001672466,-0.005003747,-0.039030956,-0.003918265,0,0.004760161,-0.005175471,0.007040897,70.28,-1.29,17.1,45.440145,48.26877167,-1.066930573,41.81542161,49.35867568,32.46452012,0.045603545,0.001949569
2011/12/22,47.8244,1154569,0.032644705,0.00869892,0.029997792,0.035058342,0.030150639,0.040616246,0.026213048,0.054544975,0.061614054,0.008684478,0.052449994,-102.86,47.81,70.28,45.541085,48.20496,-0.788548288,55.87124825,76.21085268,50.79220965,-0.0000187,0.008265526
2011/12/23,49.2167,514967,-0.013310618,-0.021555873,0.024274576,-0.008065603,-0.009756062,0.01345895,0.011494804,-0.017241235,0.066963387,-0.005157605,0,-84.02,22.4,5.77,45.66987,48.19451833,-0.539247657,56.98993802,92.75151657,72.77368164,0.020725344,0.009035088
2011/12/26,49.8432,680934,0.00674509,0.002205457,0.004734626,0.003252475,0.03694754,0.030544489,0.05429129,0.008771855,0.012547706,0.003449344,0.029898495,72.4,31.89,-49.84,45.809095,48.18407667,-0.22671471,62.15677162,93.18625484,87.3828747,-0.002552481,0.000079
2011/12/27,49.704,386957,0.001674975,-0.008794497,0.009437646,0,-0.021375759,-0.011597938,-0.007184483,0.008695579,0.016533906,-0.003437487,-0.016122105,18.69,7.16,-1.5,45.92744,48.17711667,0.070708136,64.2385861,93.74250205,93.22675782,-0.001064493,-0.012477972
2011/12/28,48.5205,480746,0.003344348,0.024389465,-0.01869882,0,-0.002432679,-0.011734029,-0.016889629,0,0.069101923,-0.006919343,0.029506229,-149.37,-1.71,5.78,46.09103,48.15507167,0.29182167,63.40399583,78.53396763,88.48757484,-0.004002806,0.010707084
2011/12/29,50.052,530472,-0.008333001,-0.006494013,0.004770353,0.008104826,-0.002431244,0.006596306,-0.003678095,0,0.064645568,-0.008693844,0.009548473,-46.91,23.56,18.89,46.282465,48.18871833,0.367322909,56.66346384,78.16655938,83.48100968,0.002572035,-0.004291302
2011/12/30,50.1216,650326,0,0.015254357,-0.004747705,-0.003215866,0,0.001310616,-0.0123179,0,-0.010719798,0,0.009465663,4.53,-4.67,-2.44,46.564395,48.21424167,0.544461226,62.25544026,74.5055888,77.06870527,-0.000387289,0.015473919
2012/1/2,49.7736,522880,-0.001680605,0.017166088,-0.004757211,0.032257765,0.017074954,-0.003926702,0.022444999,-0.004310309,-0.046933481,0.0105325,0.012505015,14.11,-2.95,-1.44,46.818485,48.24092667,0.682592258,62.49230935,82.14304038,78.27172952,-0.016949752,0.000187932
2012/1/3,50.2609,512345,-0.015150904,-0.035865171,-0.004779951,-0.028124296,-0.014392042,-0.032851511,-0.01097614,-0.02164484,-0.022729099,-0.008678681,-0.012350571,65.99,1.43,-2.22,47.08998,48.24324833,0.755275063,60.44962019,79.41242747,78.68701888,0.014552207,0.002943709
2012/1/4,50.2609,619067,0.008546659,0.015321081,0.009605817,0.012863465,-0.002431244,0.032608696,-0.006166557,0.004424741,0.027132301,0.033280275,0.012505015,-98.7,7.36,-4.04,47.33711,48.25369,0.842486092,62.3075607,76.96216058,79.50587614,0.004195152,-0.002536962
2012/1/5,50.7482,507255,0.015253618,-0.006465986,0.004770353,0.006350049,0,0.017105263,0.004961994,0.017620995,0.003782232,0,0,-189.74,5.63,3.39,47.612085,48.25949167,0.901212841,62.3075607,84.29846745,80.22435183,0.006761288,0.002261682
2012/1/6,51.5139,482037,0.006677529,0.004336107,0.014216956,0,-0.004874338,0.006468305,0,0.02164484,-0.007525992,0,0,-238.38,9.99,0.44,47.94971,48.29777833,0.975826529,64.25500801,88.21937331,83.16000045,-0.001451438,0.008885766
2012/1/9,51.6531,606487,0.003318954,0.006479969,-0.00934941,0.006305434,0,-0.005141388,0.001236689,0.016949013,0.015156081,-0.023735685,-0.012350571,-5.85,10.8,16.43,48.26993,48.32794333,1.084245497,67.12891331,94.59062895,89.03615657,-0.00385787,0.000309578
2012/1/10,52.6277,408921,-0.006613621,0,0.06603749,-0.004702832,-0.012260377,0.00129199,-0.002465698,0,-0.041049538,0.015613321,0.009376904,32.35,3.86,17.59,48.666725,48.39755667,1.167937333,67.63830722,95.71199277,92.84066501,0.012100594,0.002336593
2012/1/11,52.6277,501639,0.001663827,-0.002148659,0.030979449,0,0.01241256,0.007741935,-0.001238215,0.012499899,0.011679254,-0.011959277,0,187.94,11.26,32.28,49.032195,48.45208667,1.297943902,71.02401697,93.38576395,94.56279523,0.00130104,-0.004947897
2012/1/12,53.3935,269761,0.001661064,0,-0.021461566,0.004725053,-0.009803849,0.010243278,0.00866432,-0.004115194,0,-0.024228756,0,18.67,11.34,-7.56,49.47424,48.5217,1.385009517,71.02401697,93.12574578,94.07450083,-0.00022676,0.003552894
2012/1/13,54.2288,555548,-0.014924781,0,0.013156939,0,0.002473355,0.005069708,-0.009814392,-0.008264397,-0.011544424,-0.021268024,0.003099052,124.1,7.29,-8.59,49.94413,48.61219667,1.498529192,73.54613786,91.35828944,92.62326639,-0.000701307,0.011107933
2012/1/16,54.0896,678574,-0.062289423,-0.008597653,-0.012986082,-0.012536367,0,-0.003783102,-0.001241283,0,-0.027237836,-0.021730182,0,226.07,4.75,-5.61,50.438385,48.66440667,1.637025471,76.00000311,86.36755902,90.28386475,-0.010850041,0.004938687
2012/1/17,54.5073,523502,-0.008976298,0.004336107,0.057021472,-0.006350049,-0.002467253,-0.002531646,-0.002480997,-0.016666532,0,0.007396908,0.003082139,65.73,38.62,-9.87,50.92568,48.72125833,1.715774117,74.75552755,85.81202122,87.84595656,0.016535231,0.000669456
2012/1/18,55.6211,272986,0.009057601,0.004317386,0.02073767,0.00639063,0.069306411,0.019035533,0,0.067796054,0.040006788,0.029414351,0.024617928,123.09,-28.11,-2.19,51.329435,48.78159,1.79123959,76.02421743,89.90570637,87.36176221,0.001746276,0.000471347
2012/1/30,54.2288,405405,0.06822239,-0.00214554,-0.012194301,0.012695522,-0.025464537,0.00373599,0.014927671,0.01190467,-0.023078649,0.014286935,-0.012016794,114.66,-21.41,14.94,51.649655,48.82799833,1.918802117,79.04794844,74.44446219,83.3873966,0.024015406,-0.001025836
2012/1/31,53.2543,1107916,0.068907157,0.032322166,0.012344838,0.006270442,0.004746972,0.018610422,0.035535796,0.015686155,-0.011806708,0.008800926,0.030396543,-296.88,20.41,0.55,51.851535,48.855845,1.88581091,67.57518818,51.75925852,72.03647569,0.014805445,0.00867151
2012/2/1,53.2543,1114968,0.064467268,0.020880955,0.020327575,0.003115684,0.035462719,0.024360536,0.017755341,0.011584171,0.051784243,0.059336714,0.03245264,-382.04,-6.5,-0.69,52.02209,48.91617667,1.760734484,60.9115602,26.29672044,50.83348038,0.004274266,-0.00574639
2012/2/2,56.3869,688318,-0.022157732,0.065434672,0,0.007765018,0.027397166,0.014268728,-0.002329569,0.003816761,0.041671689,0.06095831,0.034285753,-148.18,-48.42,-14.84,52.356235,49.03104,1.642674783,60.9115602,44.44555285,40.83384394,0.013676928,-0.001592804
2012/2/3,55.5515,949687,-0.010573591,0,0.003980121,0.007705187,-0.006668326,0.069167644,-0.004661271,-0.003802249,0.058179785,0.0527948,0.01657132,202.5,17.5,-19.93,52.707785,49.12617833,1.781351943,71.4189373,59.72294269,43.48840533,0.002944151,-0.002522164
2012/2/4,54.9946,571774,0.015266552,0.003843681,0.003975294,0.001529254,0.038036336,-0.003289474,0.011712143,-0.003816761,0,-0.048683259,0.005433729,10.29,-8.7,-29.77,52.954915,49.214355,1.803060237,66.30050427,74.07436965,59.4142884,0.008631933,-0.000456965
2012/2/6,55.6907,362751,0.007518494,0.032504872,0,0.009157114,0,0.069306931,0.069441972,0.019156922,-0.020620154,0.01861569,0.013514121,-50.8,-22.2,-42.58,53.23337,49.31413333,1.755095393,63.05621927,72.27060893,68.68930709,-0.006880035,0.008899658
2012/2/7,55.4123,487368,-0.029849554,-0.016667889,-0.015816399,-0.007565319,-0.01940132,-0.033950617,0,-0.0112781,0,0.001529024,-0.013333925,232.72,-70,-10.24,53.515305,49.38722833,1.753044357,65.33928682,69.63562212,71.99353357,0.002531224,0.001095092
2012/2/8,57.2222,248628,0.035385325,0.001878858,-0.004012103,0,0.00220279,-0.009584665,-0.005408368,-0.011406746,0.066670388,-0.057759764,0.005410789,74.03,5.01,-5.41,53.86337,49.48236667,1.70925116,63.64523915,78.24607484,73.38410196,0.021079632,0.014605368
2012/2/9,58.4753,732688,0.035659726,0.067674518,0.068547265,0.007622989,0.006573923,0.019354839,0.005437778,0.015384482,0,0.030650232,0.069891408,132.42,-3.45,36.33,54.27409,49.61695333,1.799841092,69.23048092,84.67920656,77.52030118,0.005193198,-0.000423823
2012/2/10,55.6211,536858,0.017217968,0.06866071,0.015100234,0.004539191,0.015252169,0.010548523,-0.015149116,0.011363539,0.013153075,0.028166642,0.00250908,61.32,-15.04,-25.87,54.517735,49.72369333,1.950267493,72.39288619,72.65082511,78.52536884,-0.006132139,0.002023313
2012/2/13,54.925,762154,-0.0056435,-0.026363102,0.066909464,0.001506227,0.021462407,-0.004175365,0,0.02247172,-0.022727664,0.053279211,-0.00752032,-197.67,-8.87,-22.77,54.68829,49.81071,1.818212195,57.81697973,43.0766425,66.80222472,0.006440888,0.002160276
2012/2/14,54.7161,538270,0.012767445,0.016923846,0.059232478,0.003007923,0.054618321,0.013626834,0.037360753,0,0.069768671,0.018785428,0.022731912,-113.62,-6.86,-45.76,54.84144,49.87916333,1.638500355,54.91304328,18.75186347,44.82644369,-0.003643413,0.001474118
2012/2/15,54.3681,672623,-0.01120599,-0.003326042,-0.013153953,-0.017989093,-0.015936207,-0.011375388,-0.008473229,-0.007325947,-0.031052883,0.001407949,-0.012346186,-233.52,-26.1,-26.1,54.92846,49.94761667,1.462363725,54.03590984,17.02378592,26.2840973,0.015367678,-0.006886349
2012/2/16,54.2288,651331,0.012749362,0.005008719,0,0.010684033,0.032388565,0.014644351,-0.004272819,0.014760025,0.009611871,-0.011332452,0.069998157,-224.69,-19.99,5.86,55.008515,50.03347333,1.279939143,52.53059292,21.86814301,19.21459747,-0.01693141,0.006800036
2012/2/17,55.0642,341606,-0.033567015,-0.046511071,0.006660043,-0.013592647,0.019610754,-0.026804124,-0.008586334,-0.018181669,-0.041263321,0.002861304,0,53.83,0,-8.49,55.09205,50.13209167,1.111315449,51.90724572,33.6927724,24.19490044,0.003133537,-0.000939509
2012/2/20,54.8554,415605,-0.002894238,0.010447452,0.026491337,0.006121972,-0.015384526,0.022245763,-0.025973973,0,-0.019869003,0.005723365,-0.035048248,237.62,-7.2,-6.57,55.12338,50.22723,1.0331799,55.33062946,49.15873903,34.90655148,0.007658632,-0.005383191
2012/2/21,54.7857,228745,-0.001451319,0.02413776,0.01290828,0,0,-0.001036269,0.01111352,0.025925709,0.027026059,-0.002836904,0.004847438,-29.94,23.4,-28.76,55.158185,50.32816833,0.943532049,54.29042225,58.20661329,47.01937491,-0.004188655,0.011025662
2012/2/22,55.3427,438755,0.010174002,-0.02356886,0.022288431,-0.004562444,0.023437361,-0.010373444,-0.009890581,0,-0.013161797,0.018517888,0.004818325,-125.29,0,-12.83,55.199955,50.47435667,0.856982513,53.92597121,63.46174388,56.9423654,0.01012182,0.002348974
2012/2/23,56.2476,613554,-0.02445944,0.068966802,-0.012457336,0.012229626,-0.026720292,0.011530398,0.018866982,0.014440315,0.01333734,0.001388262,0.00479522,-78.07,23.85,-2.23,55.23128,50.66695333,0.823839914,56.44241298,71.12312753,64.26382823,-0.00804581,0.000719937
2012/2/24,55.9692,1066317,-0.016225592,0.069356338,0.006311592,-0.006043112,-0.011761702,0.041450777,0,0,0.006576537,0.011174211,-0.00716134,34.66,24.08,43.79,55.3183,50.83634667,0.860670755,60.241592,78.59194006,71.05893716,0.002776763,-0.00334016
2012/2/29,56.2476,1005275,0.005996761,-0.025641165,-0.003140329,0.003039926,-0.009925081,-0.025870647,-0.002178302,0,-0.003266785,-0.015196815,0.009613516,53.63,-0.72,-21.79,55.467965,50.99645667,0.857510067,58.54958145,79.88408956,76.53305238,0.02036601,0.004272056
2012/3/1,55.0642,717354,0.00447286,0.001549964,0,0.003030713,0.004011044,0.013278856,0.005459691,-0.00355869,-0.013118659,-0.029436924,0,101.81,-25.61,9.7,55.55846,51.12988167,0.867470097,59.76654791,53.99931046,70.82511336,-0.000381706,0.001672216
2012/3/2,54.9946,528453,0.037090438,0.013905821,0.003150221,0.003021556,-0.001994488,-0.003024194,0.001083565,-0.010714199,0.003329868,-0.004337758,-0.014282965,-179.72,-4.11,-15.27,55.488845,51.25750667,0.770985561,52.68563974,35.22691973,56.37010658,0.003165672,0.001354577
2012/3/3,55.3427,479932,0,0.068597469,0.009403684,0.001506227,0.003996948,0.006066734,-0.006506559,0.007220158,0.006620074,0.010153958,0.014489924,-157.45,-0.32,0.79,55.478405,51.42574,0.681053967,52.29323104,18.10428284,35.77683768,-0.00363456,0.003356269
2012/3/5,55.0642,171966,-0.027180593,0.027107985,0,0.004511884,0.027891378,-0.005025126,0.015285497,-0.0035842,0.016441343,-0.001443349,-0.01189964,1.91,-16.54,-2.78,55.481885,51.57308833,0.630602102,54.13325613,19.23388582,24.1883628,-0.013519109,-0.004736988
2012/3/6,54.7161,673553,0.016175801,-0.041669793,-0.006213576,-0.014972062,0.011624905,-0.019191919,0.031179781,-0.035970931,-0.016175398,0.007192759,-0.03373973,-95.47,25.23,-25.15,55.433155,51.74364,0.561671416,52.39218656,25.18999917,20.84272261,-0.008341308,0.006158104
2012/3/7,55.8299,990347,-0.013024071,-0.063766149,-0.04062783,-0.001519963,-0.040228318,-0.023686921,0.021900209,0.007462624,-0.059215002,-0.028565571,-0.03241567,66.42,-0.08,-6.13,55.454035,51.929275,0.473496417,50.21810516,44.81626184,29.74671561,-0.00439533,-0.003245784
2012/3/8,56.0388,590439,-0.010263506,-0.009288633,-0.013025422,-0.013696106,0.013973504,-0.006329114,0.036732616,0.007407345,-0.010485718,-0.002937038,-0.012887135,202.26,-1.2,-9.7,55.394865,52.11607167,0.487867613,56.44579835,67.30620057,45.77082052,0.010309904,-0.003869658
2012/3/9,58.6841,776993,0.011851357,0.007811225,0.069301881,0.004630247,0.009840971,0.008492569,0.023621989,0.00367644,0.014129111,0.008854709,0.015662733,103.28,16.74,-7.65,55.405305,52.338835,0.510231739,57.51920512,86.88902271,66.33716171,0.003938852,-0.015370182
2012/3/12,58.6841,1456262,0.026353232,0.04961442,0.009258628,0.007677084,0.003901569,0.004210526,0.030771562,0.003662973,0.010458434,0.023376169,0.002573255,264.11,12.65,23.35,55.558455,52.56275833,0.732959966,68.20513708,84.24071263,79.4786453,-0.011035415,0.006900607
2012/3/13,59.1714,1268304,-0.022823619,-0.05317451,0.067279371,0,-0.034954139,-0.018867925,-0.020522584,-0.00729921,-0.006894029,-0.014282785,0.010254409,26.98,40.97,-59.94,55.770775,52.802925,0.899109319,68.20513708,86.53640611,85.88871382,0.013113762,0.00981791
2012/3/14,60.4244,663339,0.004379382,-0.023402689,0.011465804,0.013721381,0.010058793,0.002136752,-0.001904456,0,0.006941887,0.011595258,0.002540598,97.67,12.5,-2.21,56.05619,53.05585333,1.057909987,69.82669866,80.6196381,83.79891895,0.011672774,0.003631279
2012/3/15,60.2156,1775716,0.010174002,0.022364015,0,0.007519807,-0.007968103,0.001066098,0.022900654,0.00735288,0,-0.001422085,0.002528141,182.63,30.21,33.16,56.348565,53.31458333,1.270224927,73.56063458,75.12307958,80.75970793,-0.000447986,0.000160482
2012/3/16,60.6333,499091,-0.014387906,0.068753412,-0.002837866,-0.004478209,0.002006506,0.003194888,-0.011195727,-0.003649605,0.006894029,-0.01578532,-0.010099069,48.01,-3.89,-18.42,56.66879,53.56983333,1.405436633,71.96249629,63.06589055,72.93620274,-0.008210185,0.01813156
2012/3/19,61.4686,689444,-0.002919588,0.029234901,0.017052136,-0.013495061,0,0.003184713,0.001886492,0.014651893,-0.006846827,0,-0.020410268,24.3,-6.88,-13.94,56.98901,53.85176667,1.528676156,73.21610303,63.77951048,67.32282687,-0.001368105,-0.001196318
2012/3/20,60.9117,1203572,-0.014640685,-0.055396957,-0.005588745,0.001519963,0,-0.010582011,-0.02071587,0.007220158,-0.017244217,0,-0.002600571,394.35,-93.69,-37.97,57.291825,54.11977833,1.674444145,75.5686195,55.00332638,60.61624247,-0.008853892,0.005967238
2012/3/21,63.4874,766632,-0.00594538,0.007517575,-0.019666667,-0.001517656,-0.002002488,0,0.015385781,-0.014336801,-0.003507499,0.00582267,-0.028718114,246.93,0.09,-12.34,57.72691,54.44116,1.725142779,71.08570359,69.2216801,62.66817232,0.001158955,0.00111935
2012/3/22,63.0697,1910715,0.010465065,-0.014922966,-0.0315191,0.001519963,-0.02007722,0.012834225,0.013255456,0.010909001,0.003519845,0.05797629,0.016125836,836.12,40.13,10.4,58.11326,54.74629833,1.950673129,77.68055763,73.24380458,65.82293702,0.00977206,0.003973878
2012/3/23,62.6521,995961,0.005916913,0.018183207,0.002963822,0.007588282,0.012291903,0.017951426,0.003741234,0.007194186,0.003507499,-0.005471732,0.005289974,235.38,19.93,-0.72,58.433485,54.99806667,2.071820007,74.70481719,83.89262702,75.4527039,0.002068254,-0.003000532
