證券代碼,簡稱,年月日,未調整收盤價(元),外資買賣超(張),投信買賣超(張),自營買賣超(張),融資增加(張),融資減少(張),融券增加(張),融券減少(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,外資連續累計買賣超(張),投信連續累計買賣超(張),自營連續累計買賣超(張),外資成交比重,投信成交比重,自營成交比重,信用交易比重,資券互抵(張),資券互抵比例,實際週轉率％,外資總持股率_不含董監%,投信持股率％,自營持股率％,董監持股％,董監質押％,融資餘額(張),融資餘額(千元),融資使用率,融券餘額(張),融券餘額(千元),融券使用率,券資比
2330,台積電       ,20180323,245,-1722,-89,-833,549,0,0,488,-1,-6,-1,-1722,-795,-833,46.57,0.12,1.71,0.02,2,0,0.22,78.5,0.46,0.04,7.08,0.01,11898,2918579.4,0.18,1374,337042.2,0.02,11.55
2330,台積電       ,20180326,243.5,-17921,-72,1008,105,0,0,307,-2,-7,1,-19643,-867,1008,58.29,0.25,2.33,0.03,2,0.01,0.16,78.43,0.46,0.04,7.08,0.01,12003,2912888.04,0.19,1067,258939.56,0.02,8.89
2330,台積電       ,20180327,251,3769,-52,-752,0,1009,0,194,1,-8,-1,3769,-919,-752,66.15,0.16,2.21,0.05,6,0.02,0.13,78.44,0.46,0.04,7.08,0.01,10994,2733328.28,0.17,873,217045.26,0.01,7.94
2330,台積電       ,20180328,245,-7071,0,-1342,1319,0,0,867,-1,    -,-2,-7071,0,-2094,52.8,0.1,3.74,0.04,0,0,0.12,78.41,0.46,0.03,7.08,0.01,12313,3024072.8,0.19,6,1473.6,0,0.05
2330,台積電       ,20180329,244,-13119,-29,-47,601,0,0,6,-2,-1,-3,-20190,-29,-2141,68.45,0.13,2.48,0.01,0,0,0.15,78.36,0.46,0.03,7.08,0.01,12914,3151016,0.2,0,0,0,0
2330,台積電       ,20180330,246,2538,98,-336,0,623,0,0,1,1,-4,2538,98,-2477,48.55,0.46,3.84,0.05,0,0,0.07,78.37,0.46,0.03,7.08,0.01,12291,3046447.26,0.19,0,0,0,0
2330,台積電       ,20180331,247.5,-30,-7,-196,0,227,0,0,-1,-1,-5,-30,-7,-2673,2.8,0.65,4.88,0.06,0,0,0.01,78.37,0.46,0.03,7.08,0.01,12064,2991510.08,0.19,0,0,0,0
2330,台積電       ,20180402,246.5,-2481,-312,-321,186,0,185,0,-2,-2,-6,-2511,-319,-2994,50.6,0.83,1.07,0.1,15,0.08,0.08,78.37,0.46,0.03,7.08,0.01,12250,3027342.5,0.19,185,45719.05,0,1.51
2330,台積電       ,20180403,244,-10818,48,-292,411,0,119,0,-3,1,-7,-13329,48,-3286,59.78,0.22,2.74,0.07,20,0.06,0.15,78.33,0.46,0.03,7.08,0.01,12661,3079281.81,0.2,304,73935.84,0,2.4
2330,台積電       ,20180409,245,678,28,856,86,0,96,0,1,2,1,678,76,856,63.22,0.04,2.12,0.05,11,0.03,0.15,78.34,0.46,0.03,7.08,0.01,12747,3132957.66,0.2,400,98312,0.01,3.14
2330,台積電       ,20180410,245.5,-1611,-142,723,463,0,137,0,-1,-1,2,-1611,-142,1579,49.5,0.55,3.29,0.05,3,0.01,0.1,78.34,0.46,0.03,7.08,0.01,13210,3257850.2,0.2,537,132434.94,0.01,4.07
2330,台積電       ,20180411,248,-1666,-56,840,0,419,153,0,-2,-2,3,-3277,-198,2419,56.7,0.17,3.73,0.14,23,0.11,0.09,78.33,0.46,0.04,7.08,0.01,12791,3166923.69,0.2,690,170837.1,0.01,5.39
2330,台積電       ,20180412,245,-8627,61,963,573,0,0,99,-3,1,4,-11904,61,3382,57.98,0.44,3.42,0.04,2,0.01,0.08,78.3,0.46,0.04,7.08,0.01,13364,3281663.84,0.21,591,145125.96,0.01,4.42
2330,台積電       ,20180413,244.5,-4125,-45,124,0,52,71,0,-4,-1,5,-16029,-45,3506,77.61,1.07,1.65,0.03,2,0.01,0.08,78.3,0.46,0.04,7.08,0.01,13312,3260774.4,0.21,662,162156.9,0.01,4.97
2330,台積電       ,20180416,243.5,-4729,-531,-330,145,0,0,109,-5,-2,-1,-20758,-576,-330,67.17,1.8,1.5,0.02,0,0,0.09,78.27,0.46,0.04,7.08,0.01,13457,3270454.71,0.21,553,134395.59,0.01,4.11
2330,台積電       ,20180417,238,-11322,-407,-421,1359,0,0,76,-6,-3,-2,-32080,-983,-751,48.19,1.08,2.19,0.03,4,0.01,0.18,78.23,0.46,0.04,7.08,0.01,14816,3545765.12,0.23,477,114155.64,0.01,3.22
2330,台積電       ,20180418,238,-4555,-78,-261,268,0,48,0,-7,-4,-3,-36635,-1061,-1012,54.59,0.17,1.47,0.03,8,0.02,0.19,78.21,0.46,0.04,7.08,0.01,15084,3594668.04,0.23,525,125112.75,0.01,3.48
2330,台積電       ,20180419,244.5,8301,-296,-44,0,863,274,0,1,-5,-4,8301,-1357,-1056,71.39,0.57,1.67,0.06,12,0.04,0.14,78.24,0.46,0.04,7.08,0.01,14221,3458404.99,0.22,799,194308.81,0.01,5.62
2330,台積電       ,20180420,229,-71035,-1040,754,2619,0,0,92,-1,-6,1,-71035,-2397,754,56.66,0.78,1.45,0.09,87,0.07,0.54,77.97,0.45,0.04,7.08,0.01,16840,3868316.4,0.26,707,162404.97,0.01,4.2
2330,台積電       ,20180423,226.5,-43923,-108,978,1062,0,0,81,-2,-7,2,-114958,-2505,1732,54.18,0.34,1.05,0.04,20,0.03,0.3,77.81,0.45,0.04,7.08,0.01,17902,4053907.9,0.28,626,141757.7,0.01,3.5
2330,台積電       ,20180424,227,-16153,254,1225,354,0,66,0,-3,1,3,-131111,254,2957,66.29,0.66,1.81,0.04,9,0.02,0.19,77.74,0.45,0.05,7.08,0.01,18256,4132793.28,0.28,692,156654.96,0.01,3.79
2330,台積電       ,20180425,225,-18670,-582,1084,219,0,0,5,-4,-1,4,-149781,-582,4041,66.81,0.76,2.31,0.03,5,0.01,0.2,77.67,0.45,0.05,7.08,0.01,18475,4161678.5,0.28,687,154753.62,0.01,3.72
2330,台積電       ,20180426,222,-15196,-93,491,0,664,3,0,-5,-2,5,-164977,-675,4532,60.83,0.17,2.72,0.05,9,0.02,0.2,77.6,0.45,0.06,7.08,0.01,17811,3980224.17,0.27,690,154194.3,0.01,3.87
2330,台積電       ,20180427,223.5,-6109,86,1372,0,60,0,10,-6,1,6,-171086,86,5904,72.45,0.51,3.4,0.04,7,0.02,0.14,77.58,0.45,0.06,7.08,0.01,17751,3957585.45,0.27,680,151606,0.01,3.83
2330,台積電       ,20180430,227,-2741,110,1132,0,828,84,0,-7,2,7,-173827,196,7036,59.98,0.35,4.16,0.05,2,0.01,0.12,77.54,0.45,0.06,7.08,0.01,16923,3828659.52,0.26,764,172847.36,0.01,4.51
2330,台積電       ,20180502,223,-11566,-95,258,579,0,6,0,-8,-1,8,-185393,-95,7294,69.01,0.19,2.08,0.04,7,0.02,0.16,77.49,0.45,0.07,7.08,0.01,17502,3931124.22,0.27,770,172949.7,0.01,4.4
2330,台積電       ,20180503,220.5,-9538,-1006,-429,26,0,0,19,-9,-2,-1,-194931,-1101,-429,63.86,1.87,2.57,0.03,4,0.01,0.14,77.45,0.45,0.06,7.08,0.01,17528,3870883.52,0.27,751,165850.84,0.01,4.28
2330,台積電       ,20180504,223,949,-389,-228,0,256,80,0,1,-3,-2,949,-1490,-657,72.65,0.81,2.24,0.04,6,0.02,0.12,77.45,0.44,0.06,7.08,0.01,17272,3839565.6,0.27,831,184731.3,0.01,4.81
2330,台積電       ,20180507,223.5,-7614,-264,-445,216,0,0,15,-1,-4,-3,-7614,-1754,-1102,52.04,0.58,2.76,0.03,2,0.01,0.1,77.42,0.44,0.06,7.08,0.01,17488,3909267.52,0.27,816,182408.64,0.01,4.67
2330,台積電       ,20180508,228,-5621,-250,-40,0,1332,161,0,-2,-5,-4,-13235,-2004,-1142,59.34,0.85,2.27,0.04,5,0.01,0.17,77.4,0.44,0.06,7.08,0.01,16156,3664503.92,0.25,977,221603.14,0.02,6.05
2330,台積電       ,20180509,229.5,-986,-28,-604,0,730,93,0,-3,-6,-5,-14221,-2032,-1746,50.73,0.04,2.21,0.04,5,0.01,0.15,77.4,0.44,0.06,7.08,0.01,15426,3548597.04,0.24,1070,246142.8,0.02,6.94
2330,台積電       ,20180510,229.5,-6651,147,-415,0,146,18,0,-4,1,-6,-20872,147,-2161,49.98,0.27,1.4,0.02,0,0,0.11,77.37,0.44,0.06,7.08,0.01,15280,3517303.2,0.24,1088,250446.72,0.02,7.12
2330,台積電       ,20180511,233,2853,-359,-214,0,950,66,0,1,-1,-7,2853,-359,-2375,36.94,0.94,2.54,0.2,52,0.17,0.13,77.38,0.44,0.06,7.08,0.01,14330,3332728.1,0.22,1154,268385.78,0.02,8.05
2330,台積電       ,20180514,233,-2909,-461,0,0,138,0,47,-1,-2,    -,-2909,-820,0,68.33,1.01,1.87,0.02,0,0,0.1,77.37,0.44,0.06,7.08,0.01,14192,3312270.88,0.22,1107,258362.73,0.02,7.8
2330,台積電       ,20180515,230.5,-5284,-432,-430,0,73,18,0,-2,-3,-1,-8193,-1252,-430,56.99,0.99,3.36,0.04,4,0.02,0.1,77.36,0.44,0.06,7.08,0.01,14119,3262759.71,0.22,1125,259976.25,0.02,7.97
2330,台積電       ,20180516,230.5,650,-224,-222,0,214,22,0,1,-4,-2,650,-1476,-652,66.15,0.8,1.65,0.02,0,0,0.06,77.36,0.44,0.05,7.08,0.01,13905,3195229.95,0.21,1147,263569.13,0.02,8.25
2330,台積電       ,20180517,226.5,-2856,-509,-407,520,0,0,54,-1,-5,-3,-2856,-1985,-1059,76.95,1.1,1.67,0.01,0,0,0.11,77.35,0.44,0.05,7.08,0.01,14425,3292217.75,0.22,1093,249455.39,0.02,7.58
2330,台積電       ,20180518,223.5,-2884,-1866,55,614,0,35,0,-2,-6,1,-5740,-3851,55,63.28,3.31,2.12,0.03,4,0.01,0.12,77.34,0.43,0.05,7.08,0.01,15039,3375954.72,0.23,1128,253213.44,0.02,7.5
2330,台積電       ,20180521,229,2954,86,-308,0,482,0,85,1,1,-1,2954,86,-308,53.26,3.32,3.95,0.11,9,0.05,0.07,77.35,0.43,0.05,7.08,0.01,14557,3326274.5,0.22,1043,238325.5,0.02,7.16
2330,台積電       ,20180522,229,4922,-6,-27,53,0,42,0,2,-1,-2,7876,-6,-335,48.02,0.12,2.47,0.06,8,0.04,0.09,77.37,0.43,0.05,7.08,0.01,14610,3372426.3,0.23,1085,250450.55,0.02,7.43
2330,台積電       ,20180523,228.5,2332,-262,400,0,184,6,0,3,-2,1,10208,-268,400,79.95,0.98,2.57,0.01,0,0,0.11,77.38,0.43,0.05,7.08,0.01,14426,3316104.62,0.22,1091,250788.17,0.02,7.56
2330,台積電       ,20180524,229,-1153,18,666,0,140,0,3,-1,1,2,-1153,18,1066,81.16,1.12,3.48,0.02,0,0,0.06,77.38,0.43,0.06,7.08,0.01,14286,3274065.48,0.22,1088,249347.84,0.02,7.62
2330,台積電       ,20180525,228.5,-2000,-259,238,147,0,0,25,-2,-1,3,-3153,-259,1304,73.11,1.93,2.64,0.01,0,0,0.07,77.37,0.43,0.06,7.08,0.01,14433,3300394.11,0.22,1063,243076.21,0.02,7.37
2330,台積電       ,20180528,227,-3411,-88,478,263,0,0,106,-3,-2,4,-6564,-347,1782,64.82,0.53,1.99,0.04,2,0.01,0.07,77.36,0.43,0.06,7.08,0.01,14696,3342899.12,0.23,957,217688.79,0.01,6.51
2330,台積電       ,20180529,225,-11292,-160,-154,670,0,0,218,-4,-3,-1,-17856,-507,-154,66.08,0.97,2.07,0.03,1,0,0.11,77.32,0.43,0.06,7.08,0.01,15366,3447669.42,0.24,739,165809.43,0.01,4.81
2330,台積電       ,20180530,221,-13219,-1731,-331,862,0,0,57,-5,-4,-2,-31075,-2238,-485,54.89,1.91,1.84,0.03,6,0.01,0.21,77.27,0.42,0.06,7.08,0.01,16228,3593203.76,0.25,682,151008.44,0.01,4.2
2330,台積電       ,20180531,224,-160,-830,-804,0,128,3,0,-6,-5,-3,-31235,-3068,-1289,88.2,0.54,0.86,0.01,3,0,0.4,77.27,0.42,0.05,7.08,0.01,16100,3592715,0.25,685,152857.75,0.01,4.25
2330,台積電       ,20180601,224,-638,-127,1178,0,6,0,6,-7,-6,1,-31873,-3195,1178,84.77,0.2,2.21,0.02,2,0.01,0.15,77.26,0.42,0.06,7.08,0.01,16094,3604734.12,0.25,679,152082.42,0.01,4.22
2330,台積電       ,20180604,229,2883,-127,1090,0,167,24,0,1,-7,2,2883,-3322,2268,70.68,0.38,3.06,0.05,6,0.02,0.13,77.27,0.41,0.06,7.08,0.01,15927,3634063.59,0.25,703,160403.51,0.01,4.41
2330,台積電       ,20180605,229,865,-73,-349,0,20,27,0,2,-8,-1,3748,-3395,-349,75.12,0.24,1.4,0.04,7,0.03,0.12,77.28,0.41,0.06,7.08,0.01,15907,3632681.59,0.25,730,166710.1,0.01,4.59
2330,台積電       ,20180606,230,2050,-173,663,0,908,0,69,3,-9,1,5798,-3568,663,75.63,0.53,2.61,0.03,3,0.01,0.13,77.28,0.41,0.06,7.08,0.01,14999,3437320.83,0.23,661,151481.37,0.01,4.41
2330,台積電       ,20180607,230,1233,99,-49,0,3,0,34,4,1,-1,7031,99,-49,70.52,1.11,1.96,0.03,2,0.01,0.1,77.27,0.41,0.06,7.08,0.01,14996,3446380.72,0.23,627,144097.14,0.01,4.18
2330,台積電       ,20180608,227,-5715,-336,777,648,0,0,54,-1,-1,1,-5715,-336,777,69.33,0.79,4.72,0.04,3,0.01,0.1,77.22,0.41,0.07,7.08,0.01,15644,3552126.64,0.24,573,130105.38,0.01,3.66
2330,台積電       ,20180611,226,-3145,-739,676,0,72,0,19,-2,-2,2,-8860,-1075,1453,71.33,1.73,3.18,0.01,1,0,0.09,77.17,0.41,0.07,7.08,0.01,15572,3520673.48,0.24,554,125253.86,0.01,3.56
2330,台積電       ,20180612,229,-1648,-326,-313,0,42,0,71,-3,-3,-1,-10508,-1401,-313,69.54,0.56,3.15,0.01,1,0,0.13,77.15,0.41,0.07,7.08,0.01,15530,3517234.4,0.24,483,109389.84,0.01,3.11
2330,台積電       ,20180613,232,7264,-478,-269,0,351,0,46,1,-4,-2,7264,-1879,-582,67.23,0.8,2.43,0.03,2,0.01,0.15,77.16,0.41,0.07,7.08,0.01,15179,3496786.23,0.23,437,100671.69,0.01,2.88
2330,台積電       ,20180614,226.5,-10614,-1211,-591,1263,0,0,97,-1,-5,-3,-10614,-3090,-1173,66.88,2.05,3.92,0.03,1,0,0.15,77.09,0.4,0.06,7.08,0.01,16442,3749926.94,0.25,340,77543.8,0.01,2.07
2330,台積電       ,20180615,231,-8211,-956,-149,0,337,0,21,-2,-6,-4,-18825,-4046,-1322,67.89,1,1.88,0.04,13,0.03,0.21,77.12,0.4,0.06,7.08,0.01,16105,3673067.35,0.25,319,72754.33,0,1.98
2330,台積電       ,20180619,225,-22230,-374,-101,1392,0,0,316,-3,-7,-5,-41055,-4420,-1423,70.86,0.67,1.21,0.02,0,0,0.25,77,0.4,0.06,7.08,0.01,17497,3936125.12,0.27,3,674.88,0,0.02
2330,台積電       ,20180620,226,-11340,430,3252,84,0,0,3,-4,1,1,-52395,430,3252,69.99,0.7,5.84,0.02,0,0,0.17,76.94,0.4,0.08,7.08,0.01,17581,3962581.59,0.27,0,0,0,0
2330,台積電       ,20180621,226.5,-17723,-450,2404,193,0,0,0,-5,-1,2,-70118,-450,5656,56.16,0.79,4.56,0.02,0,0,0.14,76.85,0.4,0.09,7.08,0.01,17774,4026877.44,0.27,0,0,0,0
2330,台積電       ,20180622,227.5,-12198,-81,5674,997,0,0,0,-6,-2,3,-82316,-531,11330,49.55,0.09,7.31,0.04,0,0,0.18,76.77,0.4,0.11,7.08,0.01,18771,4243372.26,0.29,0,0,0,0
2330,台積電       ,20180625,218,-11847,0,-4269,0,585,245,0,-7,    -,-1,-94163,0,-4269,56.48,0,5.31,0.14,52,0.11,0.2,76.71,0.4,0.09,7.08,0.01,18186,3984916.32,0.28,245,53684.4,0,1.35
2330,台積電       ,20180626,214.5,-12349,-532,-652,607,0,126,0,-8,-1,-2,-106512,-532,-4921,62.61,0.62,3.96,0.1,31,0.07,0.18,76.64,0.39,0.09,7.08,0.01,18793,4031850.22,0.29,371,79594.34,0.01,1.97
2330,台積電       ,20180627,213,-4079,-481,-310,0,70,57,0,-9,-2,-3,-110591,-1013,-5231,77.57,0.75,1.59,0.02,2,0,0.17,76.66,0.39,0.09,7.08,0.01,18723,4005411.39,0.29,428,91562.04,0.01,2.29
2330,台積電       ,20180628,212,-3472,0,-1216,0,306,91,0,-10,    -,-4,-114063,0,-6447,72.91,0.54,2.54,0.03,8,0.02,0.16,76.64,0.39,0.08,7.08,0.01,18417,3905324.85,0.28,519,110053.95,0.01,2.82
2330,台積電       ,20180629,216.5,1349,-52,-570,0,87,2,0,1,-1,-5,1349,-52,-7017,79.18,0.29,1.79,0.09,21,0.06,0.15,76.65,0.61,0.02,7.08,0.01,18330,3939666.9,0.28,521,111978.53,0.01,2.84
2330,台積電       ,20180702,214,-722,-166,-94,38,0,26,0,-1,-2,-6,-722,-218,-7111,81.41,0.52,2.13,0.05,9,0.03,0.14,76.65,0.61,0.02,7.08,0.01,18368,3979427.2,0.28,547,118507.55,0.01,2.98
2330,台積電       ,20180703,214.5,517,-130,-530,181,0,141,0,1,-3,-7,517,-348,-7641,82.43,0.45,2.78,0.05,10,0.03,0.12,76.65,0.6,0.01,7.08,0.01,18549,3994898.13,0.29,688,148174.56,0.01,3.71
2330,台積電       ,20180704,216,2031,-71,287,0,405,38,0,2,-4,1,2548,-419,287,76.32,0.55,5.27,0.03,1,0.01,0.06,76.66,0.6,0.02,7.08,0.01,18144,3927813.12,0.28,726,157164.48,0.01,4
2330,台積電       ,20180705,214.5,-3305,84,-171,171,0,0,40,-1,1,-1,-3305,84,-171,76.87,0.31,2.16,0.04,4,0.02,0.08,76.66,0.6,0.02,7.08,0.01,18315,3923988.75,0.28,686,146975.5,0.01,3.75
2330,台積電       ,20180706,217,-2453,-120,-230,0,257,23,0,-2,-1,-2,-5758,-120,-401,76.05,0.28,1.06,0.03,6,0.02,0.13,76.66,0.6,0.01,7.08,0.01,18058,3905403.66,0.28,709,153335.43,0.01,3.93
2330,台積電       ,20180709,221.5,10490,1287,404,0,2161,286,0,1,1,1,10490,1287,404,62.98,1.92,1.98,0.05,8,0.02,0.17,76.7,0.61,0.02,7.08,0.01,15897,3514508.76,0.25,995,219974.6,0.02,6.26
2330,台積電       ,20180710,222,112,662,-727,0,255,90,0,2,2,-1,10602,1949,-727,70.86,1.64,2.74,0.03,1,0,0.08,76.7,0.61,0.01,7.08,0.01,15642,3483786.24,0.24,1085,241651.2,0.02,6.94
2330,台積電       ,20180711,220,-2752,491,-2320,298,0,0,58,-1,3,-2,-2752,2440,-3047,66.64,1.28,7.03,0.03,0,0,0.08,76.69,0.61,0,7.08,0.01,15940,3496757.8,0.25,1027,225292.99,0.02,6.44
2330,台積電       ,20180712,220.5,-2345,235,114,0,154,33,0,-2,4,1,-5097,2675,114,83.14,0.74,1.21,0.03,3,0.01,0.1,76.68,0.61,0,7.08,0.01,15786,3479076.54,0.24,1060,233613.4,0.02,6.71
2330,台積電       ,20180713,224.5,3381,119,14,0,878,131,0,1,5,2,3381,2794,128,67.55,0.5,1.47,0.03,1,0,0.13,76.71,0.62,0,7.08,0.01,14908,3332534.32,0.23,1191,266236.14,0.02,7.99
2330,台積電       ,20180716,223.5,-2071,894,-1698,0,353,50,0,-1,6,-1,-2071,3688,-1698,62.11,2.81,6.83,0.02,0,0,0.07,77.18,0.62,0,6.59,0.01,14555,3264249.85,0.22,1241,278319.07,0.02,8.53
2330,台積電       ,20180717,221.5,-1300,1197,-39,214,0,0,23,-2,7,-2,-3371,4885,-1737,72.34,2.91,1.9,0.02,0,0,0.09,77.18,0.62,0,6.59,0.01,14769,3276059.58,0.23,1218,270176.76,0.02,8.25
2330,台積電       ,20180718,223,1638,1878,195,0,255,22,0,1,8,1,1638,6763,195,79.57,2.16,3.2,0.02,5,0.01,0.19,77.21,0.63,0,6.59,0.01,14514,3238944.24,0.22,1240,276718.4,0.02,8.54
2330,台積電       ,20180719,224.5,7754,1064,278,0,915,345,0,2,9,2,9392,7827,473,58.46,1.22,3.2,0.03,4,0.01,0.18,77.26,0.63,0,6.59,0.01,13599,3070926.18,0.21,1585,357924.7,0.02,11.66
2330,台積電       ,20180720,237.5,37402,3967,-1551,0,2126,566,0,3,10,-1,46794,11794,-1551,51.86,1.95,1.6,0.04,19,0.02,0.43,77.42,0.65,0,6.59,0.01,11473,2697187.57,0.18,2151,505678.59,0.03,18.75
2330,台積電       ,20180723,241,15814,1799,-1175,0,557,164,0,4,11,-2,62608,13593,-2726,52.16,1.89,2.77,0.06,23,0.04,0.22,77.49,0.66,0,6.59,0.01,10916,2635886.52,0.17,2315,559003.05,0.04,21.21
2330,台積電       ,20180724,241,-590,583,-2,0,77,0,82,-1,12,-3,-590,14176,-2728,66.37,1.21,1.43,0.02,2,0.01,0.11,77.48,0.66,0,6.59,0.01,10839,2604286.53,0.17,2233,536522.91,0.03,20.6
2330,台積電       ,20180725,240.5,1662,36,-80,30,0,0,2,1,13,-4,1662,14212,-2808,67.76,0.64,0.71,0.01,0,0,0.09,77.48,0.66,0,6.59,0.01,10869,2611929.39,0.17,2231,536131.61,0.03,20.53
2330,台積電       ,20180726,241,-1111,40,136,0,176,22,0,-1,14,1,-1111,14252,136,65.53,0.27,0.91,0.01,1,0,0.13,77.47,0.66,0,6.59,0.01,10693,2576585.28,0.16,2253,542882.88,0.03,21.07
2330,台積電       ,20180727,244.5,10263,-86,-254,0,703,257,0,1,-1,-1,10263,-86,-254,60.82,0.18,2.42,0.03,1,0,0.11,77.51,0.66,0,6.59,0.01,9990,2432365.2,0.15,2510,611134.8,0.04,25.13
2330,台積電       ,20180730,245.5,5880,-38,-526,0,341,132,0,2,-2,-2,16143,-124,-780,56.64,0.12,1.77,0.04,3,0.01,0.09,77.53,0.66,0,6.59,0.01,9649,2363522.55,0.15,2642,647157.9,0.04,27.38
2330,台積電       ,20180731,246,-93,1827,-1442,0,194,95,0,-1,1,-3,-93,1827,-2222,68.31,3.38,3.24,0.04,8,0.03,0.12,77.53,0.67,0,6.59,0.01,9455,2317420.5,0.15,2737,670838.7,0.04,28.95
2330,台積電       ,20180801,248,4788,429,-777,11,0,125,0,1,2,-4,4788,2256,-2999,65.18,0.77,2.15,0.03,3,0.01,0.12,77.55,0.67,0,6.59,0.01,9466,2344633.54,0.15,2862,708888.78,0.04,30.23
2330,台積電       ,20180802,244.5,762,387,-253,0,44,0,170,2,3,-5,5550,2643,-3252,53.02,1.11,4.43,0.04,4,0.02,0.09,77.55,0.67,0,6.59,0.01,9422,2321580.8,0.15,2692,663308.8,0.04,28.57
2330,台積電       ,20180803,247,852,1739,789,0,45,14,0,3,4,1,6402,4382,789,68.3,3.82,1.95,0.02,1,0,0.1,77.55,0.68,0,6.59,0.01,9377,2312368.2,0.14,2706,667299.6,0.04,28.86
2330,台積電       ,20180806,245.5,-4801,724,-65,172,0,31,0,-1,5,-1,-4801,5106,-65,63.13,1.96,2.79,0.03,4,0.02,0.09,77.53,0.68,0,6.59,0.01,9549,2342942.64,0.15,2737,671550.32,0.04,28.66
2330,台積電       ,20180807,241.5,-5305,-81,534,337,0,0,272,-2,-1,1,-10106,-81,534,73.12,0.83,2.58,0.03,2,0.01,0.1,77.51,0.68,0,6.59,0.01,9886,2404374.06,0.15,2465,599512.65,0.04,24.93
2330,台積電       ,20180808,247.5,10694,72,-261,0,634,299,0,1,1,-1,10694,72,-261,57.3,0.18,1.68,0.03,1,0,0.1,77.55,0.68,0,6.59,0.01,9252,2281080.6,0.14,2764,681464.2,0.04,29.87
2330,台積電       ,20180809,247,2746,1083,-168,0,67,16,0,2,2,-2,13440,1155,-429,58.04,3.69,2.62,0.03,2,0.01,0.06,77.56,0.68,0,6.59,0.01,9185,2271083.1,0.14,2780,687382.8,0.04,30.27
2330,台積電       ,20180810,245,-569,276,94,26,0,0,87,-1,3,1,-569,1431,94,74.5,0.98,1.9,0.02,1,0.01,0.07,77.56,0.68,0,6.59,0.01,9211,2262774.26,0.14,2693,661562.38,0.04,29.24
2330,台積電       ,20180813,240.5,-5445,-9,-681,125,0,0,423,-2,-1,-1,-6014,-9,-681,50.44,0.36,4.85,0.1,8,0.04,0.07,77.54,0.68,0,6.59,0.01,9336,2246241.6,0.14,2270,546162,0.04,24.31
2330,台積電       ,20180814,243.5,952,130,-362,0,239,152,0,1,1,-2,952,130,-1043,68.03,0.58,3.46,0.03,2,0.01,0.07,77.54,0.68,0,6.59,0.01,9097,2217302.78,0.14,2422,590338.28,0.04,26.62
2330,台積電       ,20180815,241.5,2759,-398,-2145,73,0,0,41,2,-1,-3,3711,-398,-3188,57.36,1.38,7.7,0.03,1,0.01,0.08,77.55,0.68,0,6.59,0.01,9170,2212904.4,0.14,2381,574582.92,0.04,25.97
2330,台積電       ,20180816,239,-2205,-11,554,342,0,0,183,-1,-2,1,-2205,-409,554,61.93,0.03,3.82,0.03,2,0.01,0.08,77.54,0.68,0,6.59,0.01,9512,2277838.64,0.15,2198,526355.06,0.03,23.11
2330,台積電       ,20180817,239.5,1050,42,-597,260,0,70,0,1,1,-1,1050,42,-597,79.18,0.56,2.08,0.01,0,0,0.08,77.55,0.68,0,6.59,0.01,9772,2342837,0.15,2268,543753,0.03,23.21
2330,台積電       ,20180820,239.5,337,-221,225,0,34,14,0,2,-1,1,1387,-221,225,77.62,1.03,1.21,0.01,0,0,0.07,77.55,0.68,0,6.59,0.01,9738,2328647.94,0.15,2282,545694.66,0.04,23.43
2330,台積電       ,20180821,241,-2154,164,185,207,0,0,60,-1,1,2,-2154,164,410,77.38,0.88,4.29,0.02,1,0.01,0.06,77.54,0.68,0,6.59,0.01,9945,2386203.3,0.15,2222,533146.68,0.03,22.34
2330,台積電       ,20180822,242,-556,62,-1102,99,0,6,0,-2,2,-1,-2710,226,-1102,69.13,0.28,6.58,0.03,0,0,0.05,77.55,0.68,0,6.59,0.01,10044,2426529.96,0.15,2228,538262.52,0.03,22.18
2330,台積電       ,20180823,244.5,3105,543,125,0,385,113,0,1,3,1,3105,769,125,74.86,1.6,1.85,0.03,0,0,0.07,77.59,0.68,0,6.59,0.01,9659,2356699.41,0.15,2341,571180.59,0.04,24.24
2330,台積電       ,20180824,243.5,-961,202,-528,267,0,41,0,-1,4,-1,-961,971,-528,74.7,0.84,3.58,0.03,1,0.01,0.06,77.59,0.69,0,6.59,0.01,9926,2424425.5,0.15,2382,581803.5,0.04,24
2330,台積電       ,20180827,245,6402,44,732,0,376,50,0,1,5,1,6402,1015,732,65.14,0.4,3.11,0.02,0,0,0.06,77.62,0.69,0,6.59,0.01,9550,2345193.5,0.15,2432,597226.24,0.04,25.47
2330,台積電       ,20180828,249.5,17316,362,174,643,0,268,0,2,6,2,23718,1377,906,62.2,1.07,2.12,0.02,0,0,0.17,77.69,0.69,0,6.59,0.01,10193,2541420.69,0.16,2700,673191,0.04,26.49
2330,台積電       ,20180829,259,27216,1054,-823,131,0,522,0,3,7,-1,50934,2431,-823,53.99,1.05,2.2,0.04,6,0.01,0.24,77.79,0.69,0,6.59,0.01,10324,2648415.72,0.16,3222,826539.66,0.05,31.21
2330,台積電       ,20180830,263.5,17288,641,-1113,0,507,202,0,4,8,-2,68222,3072,-1936,57.49,1.29,2.17,0.08,23,0.04,0.22,77.85,0.69,0,6.59,0.01,9817,2595811.14,0.15,3424,905374.08,0.05,34.88
